,station,lat,lon,time,weather,weatherfont,weathersymbol,weathercolour,temperature,pressure,sl_pressure,dewpoint,windspeed,winddir,visibility,visual_range,cloudcover,pressure3h_change,rain,wwletter
4455,LFKC,42.5308,8.79319,2024-04-30 00:30:00,,,,,13.0,1016.0,1634.1351811305453,7.0,5.0,180.0,10000.0,99999,,618.3351811305454,0.0,11160018051013020703016046341516183600007000080000
4456,LFKJ,41.9236,8.80292,2024-04-30 00:30:00,,,,,15.0,1015.0,1056.9839079226758,4.0,7.0,50.0,10000.0,99999,,40.3839079226758,0.0,1116000507101502040301504056951403600007000080000
4457,LFLB,45.6381,5.88023,2024-04-30 00:30:00,,,,,10.0,1018.0,4670.488414677208,9.0,2.0,,8000.0,99999,,3652.4884146772083,0.0,111400360210100209030180467045136524600007000080000
4458,LFLC,45.7867,3.16917,2024-04-30 00:30:00,10.0,36.0,+,yellow,10.0,1017.0,6300.2053978703725,10.0,3.0,10.0,4000.0,99999,,5281.7053978703725,0.8,1112000103101002010030170430025152817600807100080000
4459,LFLL,45.7264,5.09083,2024-04-30 00:30:00,10.0,36.0,+,yellow,12.0,1018.0,4172.943235522509,11.0,3.0,340.0,5000.0,99999,,3154.443235522509,0.0,1113003403101202011030180417295131544600007100080000
4460,LFLS,45.3629,5.32937,2024-04-30 00:30:00,,,,,11.0,1018.0,6792.747214898291,10.0,3.0,270.0,8000.0,99999,,5773.747214898291,0.0,1114002703101102010030180479275157737600007000080000
4461,LFLY,45.7272,4.94427,2024-04-30 00:30:00,,,,,12.0,1018.0,3474.8263089226007,11.0,2.0,,10000.0,99999,,2455.8263089226007,0.6,1116003602101202011030180447485124558600607000080000
4462,LFMD,43.542,6.95348,2024-04-30 00:30:00,,,,,13.0,1016.0,1050.970738657501,10.0,1.0,,10000.0,99999,,33.17073865750103,0.0,11160036011013020100301604050951331600007000080000
4463,LFMH,45.5406,4.29639,2024-04-30 00:30:00,10.0,36.0,+,yellow,10.0,1018.0,7516.514344700051,10.0,0.0,0.0,4800.0,99999,,6497.514344700051,0.2,1112000000101002010030180451655164975600207100080000
4464,LFML,43.43927,5.22142,2024-04-30 00:30:00,,,,,15.0,1016.0,1193.3030559886618,12.0,2.0,110.0,10000.0,99999,,176.5030559886618,0.3,111600110210150201203016041933511765600307000080000
4465,LFMN,43.6584,7.21587,2024-04-30 00:30:00,,,,,16.0,1016.0,1042.180760589246,10.0,7.0,310.0,10000.0,99999,,24.480760589245847,0.0,11160031071016020100301604042151244600007000080000
4466,LFMP,42.7404,2.87067,2024-04-30 00:30:00,,,,,13.0,1015.0,1428.494828817661,11.0,3.0,,10000.0,99999,,411.39482881766105,0.0,111600360310130201103015044284514113600007000080000
4468,LFMT,43.5762,3.96301,2024-04-30 00:30:00,61.0,36.0,^,green,14.0,1016.0,1058.5299316041717,12.0,11.0,60.0,10000.0,99999,,41.52993160417168,0.6,11160006111014020120301604058551415600607610080000
4469,LFOB,49.4544,2.11278,2024-04-30 00:30:00,,,,,9.0,1017.0,2721.23488044517,8.0,3.0,110.0,10000.0,99999,,1704.23488044517,0.0,111600110310090208030170472125117042600007000080000
4471,LFOT,47.4322,0.72761,2024-04-30 00:30:00,,,,,11.0,1016.0,2363.4169457372172,10.0,4.0,120.0,10000.0,99999,,1345.7169457372172,0.0,1116001204101102010030160436345113457600007000080000
4474,LFPN,48.7519,2.10619,2024-04-30 00:30:00,,,,,12.0,1017.0,2964.0046998276366,10.0,7.0,170.0,10000.0,99999,,1947.0046998276366,0.0,1116001707101202010030170496405119470600007000080000
4475,LFPO,48.7253,2.35944,2024-04-30 00:30:00,,,,,13.0,1017.0,1906.8865392204364,10.0,6.0,180.0,10000.0,99999,,888.4865392204364,0.0,111600180610130201003017049068518884600007000080000
4478,LFRC,49.6501,-1.47028,2024-04-30 00:30:00,,,,,8.0,1014.0,3586.5319207672333,7.0,8.0,180.0,10000.0,99999,,2570.5319207672333,0.0,111600180810080207030140458655125705600007000080000
4479,LFRD,48.5877,-2.07996,2024-04-30 00:30:00,,,,,8.0,1014.0,2124.365268294549,7.0,9.0,170.0,10000.0,99999,,1107.9652682945489,0.0,111600170910080207030140412435111079600007000080000
4480,LFRG,49.3653,0.15431,2024-04-30 00:30:00,,,,,9.0,1015.0,3378.505988249287,6.0,6.0,170.0,10000.0,99999,,2361.7059882492867,0.0,111600170610090206030150437855123617600007000080000
4481,LFRK,49.1733,-0.45,2024-04-30 00:30:00,,,,,8.0,1015.0,2339.818395922779,5.0,5.0,220.0,10000.0,99999,,1323.218395922779,0.0,111600220510080205030150433985113232600007000080000
4482,LFRN,48.0695,-1.73479,2024-04-30 00:30:00,,,,,7.0,1015.0,1701.423909184722,6.0,6.0,120.0,10000.0,99999,,684.5239091847221,0.0,11160012061007020603015047014516845600007000080000
4483,LFRQ,47.975,-4.16779,2024-04-30 00:30:00,,,,,12.0,1012.0,2002.1072416343532,9.0,14.0,180.0,10000.0,99999,,987.1072416343532,0.0,11160018141012020903012040021519871600007000080000
4484,LFRS,47.1532,-1.61073,2024-04-30 00:30:00,,,,,6.0,1015.0,1587.7562445555602,5.0,1.0,140.0,10000.0,99999,,570.2562445555602,0.0,11160014011006020503015045877515702600007000080000
4485,LFRT,48.5378,-2.85444,2024-04-30 00:30:00,,,,,9.0,1013.0,3226.2268708585857,7.0,9.0,200.0,10000.0,99999,,2210.8268708585856,0.0,111600200910090207030130422625122108600007000080000
4486,LFRZ,47.3122,-2.14918,2024-04-30 00:30:00,,,,,9.0,1015.0,1065.6247172493102,8.0,7.0,160.0,10000.0,99999,,48.3247172493102,0.0,1116001607100902080301504065651483600007000080000
4487,LFSB,47.5896,7.52991,2024-04-30 00:30:00,,,,,10.0,1018.0,5229.331931649801,9.0,2.0,20.0,10000.0,99999,,4211.331931649801,0.0,111600020210100209030180422935142113600007000080000
4488,LFSN,48.6921,6.23046,2024-04-30 00:30:00,,,,,10.0,1019.0,4527.655442712318,9.0,0.0,0.0,10000.0,99999,,3508.1554427123183,0.0,111600000010100209030190452765135081600007000080000
4489,LFST,48.5383,7.62823,2024-04-30 00:30:00,,,,,13.0,1018.0,2673.267698924654,9.0,6.0,320.0,10000.0,99999,,1654.2676989246538,0.0,111600320610130209030180467325116542600007000080000
4491,LFTW,43.7574,4.41635,2024-04-30 00:30:00,,,,,14.0,1016.0,1891.2415963004746,12.0,4.0,360.0,10000.0,99999,,874.2415963004746,0.0,111600360410140201203016048912518742600007000080000
4492,LFBA,44.1747,0.59056,2024-04-30 00:30:00,51.0,36.0,T,green,12.0,1016.0,1672.893665888472,11.0,2.0,180.0,10000.0,99999,,655.793665888472,0.5,111600180210120201103016046728516557600507510080000
4493,LFBC,44.5333,-1.125,2024-04-30 00:30:00,,,,,10.0,1016.0,1324.7652790190177,8.0,3.0,340.0,10000.0,99999,,306.7652790190177,0.0,11160034031010020803016043247513067600007000080000
4494,LFBL,45.8628,1.17944,2024-04-30 00:30:00,61.0,36.0,^,green,10.0,1016.0,7375.039686540763,10.0,2.0,80.0,10000.0,99999,,6357.539686540763,0.0,1116000802101002010030160437505163575600007610080000
4495,LFBM,43.9117,-0.5075,2024-04-30 00:30:00,,,,,11.0,1016.0,1734.5994673065397,10.0,4.0,280.0,10000.0,99999,,716.7994673065398,0.0,111600280410110201003016047345517167600007000080000
4496,LFKF,41.5006,9.09778,2024-04-30 00:30:00,,,,,15.0,1016.0,1225.6553882488715,12.0,10.0,70.0,10000.0,99999,,207.75538824887155,0.0,111600071010150201203016042256512077600007000080000
4497,LFOE,49.0287,1.21986,2024-04-30 00:30:00,,,,,9.0,1016.0,3297.436355121184,7.0,4.0,150.0,10000.0,99999,,2279.836355121184,0.0,111600150410090207030160429745122798600007000080000
4498,LFOP,49.3842,1.1748,2024-04-30 00:30:00,,,,,9.0,1016.0,3568.7153300642653,6.0,6.0,140.0,10000.0,99999,,2551.015330064265,0.0,111600140610090206030160456875125510600007000080000
4499,LFPB,48.9694,2.44139,2024-04-30 00:30:00,,,,,14.0,1017.0,1614.6326905077951,10.0,9.0,160.0,10000.0,99999,,596.5326905077951,0.0,111600160910140201003017046146515965600007000080000
4500,LFPG,49.0128,2.55,2024-04-30 00:30:00,,,,,13.0,1017.0,2258.4056454673305,10.0,8.0,150.0,10000.0,99999,,1240.5056454673304,0.0,1116001508101302010030170425845112405600007000080000
4501,LFPV,48.7744,2.20154,2024-04-30 00:30:00,,,,,12.0,1017.0,3155.1510506660925,9.0,6.0,160.0,10000.0,99999,,2137.2510506660924,0.0,111600160610120209030170415515121372600007000080000
4502,LFQB,48.3221,4.0167,2024-04-30 00:30:00,61.0,36.0,^,green,12.0,1018.0,2366.2894183770977,11.0,7.0,180.0,10000.0,99999,,1347.8894183770976,0.0,1116001807101202011030180436625113478600007610080000
4503,LFQQ,50.5619,3.08944,2024-04-30 00:30:00,,,,,12.0,1017.0,1512.153905279305,10.0,5.0,140.0,10000.0,99999,,494.053905279305,0.0,111600140510120201003017045121514940600007000080000
4504,LFRH,47.7606,-3.44,2024-04-30 00:30:00,,,,,12.0,1014.0,1517.8505114133516,8.0,10.0,190.0,10000.0,99999,,501.85051141335157,0.0,11160019101012020803014045178515018600007000080000
4505,LFSD,47.2689,5.09,2024-04-30 00:30:00,,,,,11.0,1018.0,4046.8835829762193,10.0,5.0,50.0,10000.0,99999,,3027.7835829762193,0.5,1116000505101102010030180404685130277600507000080000
4506,LFSI,48.636,4.89942,2024-04-30 00:30:00,61.0,36.0,^,green,12.0,1019.0,2642.981958299646,11.0,4.0,110.0,7000.0,99999,,1623.8819582996462,0.2,1114001104101202011030190464295116238600207610080000
4509,LFSO,48.5831,5.955,2024-04-30 00:30:00,,,,,11.0,1019.0,5869.442782432711,8.0,1.0,210.0,10000.0,99999,,4849.542782432712,0.1,111600210110110208030190486945148495600107000080000
4510,LFSX,47.7831,6.36406,2024-04-30 00:30:00,,,,,10.0,1018.0,5377.0014526853,8.0,8.0,280.0,10000.0,99999,,4358.5014526853,0.0,111600280810100208030180437705143585600007000080000
4511,LFTH,43.0973,6.14603,2024-04-30 00:30:00,,,,,17.0,1016.0,1030.338507700628,12.0,11.0,100.0,10000.0,99999,,13.938507700628065,0.0,11160010111017020120301604030351139600007000080000
4515,LPFR,37.0144,-7.96591,2024-04-30 00:30:00,,,,,13.0,1020.0,1085.2087132040765,8.0,7.0,310.0,10000.0,99999,,66.2087132040765,0.0,1116003107101302080302004085251662600007000080000
4516,LPMA,32.6979,-16.7745,2024-04-30 00:30:00,,,,,17.0,1026.0,1452.7245543453157,11.0,8.0,350.0,10000.0,99999,,425.8245543453156,0.0,111600350810170201103026044527514258600007000080000
4517,LPPR,41.2481,-8.68139,2024-04-30 00:30:00,,,,,13.0,1018.0,1698.9854218162598,10.0,6.0,170.0,10000.0,99999,,678.9854218162598,0.0,111600170610130201003018046989516789600007000080000
4518,LPPS,33.0734,-16.35,2024-04-30 00:30:00,,,,,17.0,1027.0,1823.0539932097527,10.0,12.0,360.0,10000.0,99999,,796.2539932097527,0.0,111600361210170201003027048230517962600007000080000
4520,ULAA,64.6003,40.7167,2024-04-30 00:30:00,61.0,36.0,^,green,1.0,1025.0,3865.5454903495606,1.0,2.0,120.0,10000.0,99999,,2838.245490349561,0.4,111600120210010201030250486555128382600407610080000
4523,ULLI,59.8003,30.2625,2024-04-30 00:30:00,,,,,16.0,1024.0,1200.5170935448134,7.0,3.0,270.0,10000.0,99999,,176.31709354481336,0.0,11160027031016020703024042005511763600007000080000
4524,ULMM,68.7817,32.7508,2024-04-30 00:30:00,,,,,1.0,1023.0,13.500254685456563,-2.0,1.0,220.0,10000.0,99999,,-1011.6997453145435,0.0,11160022011001021203023041355110113600007000080000
4525,UUDD,55.4088,37.9063,2024-04-30 00:30:00,,,,,7.0,1033.0,5065.513415994827,3.0,2.0,180.0,10000.0,99999,,4032.5134159948266,0.0,111600180210070203030330406555140325600007000080000
4528,URKA,45.0021,37.3473,2024-04-30 00:30:00,,,,,15.0,1021.0,1457.9390236731576,12.0,8.0,70.0,10000.0,99999,,438.3390236731576,0.0,111600070810150201203021044579514383600007000080000
4529,URKK,45.0347,39.1705,2024-04-30 00:30:00,,,,,14.0,1022.0,1333.701080688838,11.0,5.0,40.0,10000.0,99999,,315.7010806888379,0.0,111600040510140201103022043337513157600007000080000
4531,URMT,45.1092,42.1128,2024-04-30 00:30:00,,,,,12.0,1021.0,7095.279982178055,11.0,5.0,20.0,10000.0,99999,,6078.479982178055,0.0,1116000205101202011030210409525160784600007000080000
4533,URWA,46.2833,48.0063,2024-04-30 00:30:00,,,,,13.0,1017.0,849.7866294287281,10.0,6.0,70.0,10000.0,99999,,-167.01337057127182,0.0,111600070610130201003017048497511679600007000080000
4534,URWI,46.3739,44.3309,2024-04-30 00:30:00,,,,,13.0,1019.0,2660.9782184483984,10.0,9.0,30.0,10000.0,99999,,1644.1782184483984,0.0,1116000309101302010030190466095116441600007000080000
4535,URWW,48.7825,44.3455,2024-04-30 00:30:00,,,,,11.0,1024.0,2933.850573011947,8.0,10.0,40.0,10000.0,99999,,1911.1505730119468,0.0,111600041010110208030240493385119111600007000080000
4536,UUEE,55.9726,37.4146,2024-04-30 00:30:00,,,,,8.0,1033.0,4731.295038972037,2.0,2.0,230.0,10000.0,99999,,3697.995038972037,0.0,111600230210080202030330473125136979600007000080000
4537,UUOO,51.8142,39.2296,2024-04-30 00:30:00,,,,,5.0,1033.0,6070.155323483508,2.0,2.0,360.0,10000.0,99999,,5038.655323483508,0.0,111600360210050202030330407015150386600007000080000
4538,UUWW,55.5915,37.2615,2024-04-30 00:30:00,,,,,5.0,1033.0,7857.9141487642355,3.0,2.0,230.0,10000.0,99999,,6824.9141487642355,0.0,111600230210050203030330485795168249600007000080000
4539,UUYY,61.647,50.8451,2024-04-30 00:30:00,,,,,4.0,1025.0,5105.947588289419,2.0,2.0,310.0,10000.0,99999,,4080.3475882894195,0.0,111600310210040202030250410595140803600007000080000
4541,UWKD,55.6062,49.2787,2024-04-30 00:30:00,,,,,5.0,1026.0,4935.5219260333215,2.0,1.0,200.0,10000.0,99999,,3907.4219260333216,0.0,111600200110050202030260493555139074600007000080000
4542,UWKE,55.5647,52.0925,2024-04-30 00:30:00,,,,,3.0,1026.0,11.444324355263133,1.0,3.0,250.0,10000.0,99999,,-1015.7556756447369,0.0,11160025031003020103026041145110152600007000080000
4543,UWWW,53.5049,50.1643,2024-04-30 00:30:00,,,,,4.0,1028.0,6905.7004124638415,1.0,3.0,300.0,10000.0,99999,,5878.900412463841,0.0,111600300310040201030280490575158789600007000080000
4544,LEAL,38.2822,-0.55816,2024-04-30 00:30:00,,,,,12.0,1015.0,1458.720202170811,10.0,4.0,240.0,10000.0,99999,,441.9202021708111,0.0,111600240410120201003015044587514419600007000080000
4545,LEAM,36.8439,-2.3701,2024-04-30 00:30:00,,,,,15.0,1016.0,1183.4189222415541,7.0,5.0,30.0,10000.0,99999,,166.61892224155417,0.0,11160003051015020703016041834511666600007000080000
4546,LEAS,43.5636,-6.03462,2024-04-30 00:30:00,,,,,11.0,1015.0,2615.8320079733253,7.0,3.0,210.0,10000.0,99999,,1598.8320079733253,0.0,111600210310110207030150461585115988600007000080000
4547,LEBB,43.3011,-2.91061,2024-04-30 00:30:00,,,,,9.0,1016.0,1603.1447280580437,8.0,3.0,80.0,10000.0,99999,,584.7447280580437,0.0,11160008031009020803016046031515847600007000080000
4548,LEBL,41.2971,2.07846,2024-04-30 00:30:00,,,,,14.0,1013.0,1042.8556341672834,12.0,15.0,60.0,10000.0,99999,,27.955634167283392,5.1,11160006151014020120301304042851279605007000080000
4549,LECO,43.3021,-8.37726,2024-04-30 00:30:00,,,,,11.0,1015.0,2230.0599905760873,7.0,9.0,180.0,10000.0,99999,,1213.0599905760873,0.0,111600180910110207030150423005112130600007000080000
4550,LEDA,41.72819,0.53502,2024-04-30 00:30:00,,,,,12.0,1014.0,5681.1788447038725,12.0,2.0,260.0,10000.0,99999,,4666.1788447038725,0.6,1116002602101202012030140468115146661600607000080000
4551,LEGE,41.901,2.76055,2024-04-30 00:30:00,,,,,12.0,1014.0,2670.1922273841233,11.0,3.0,340.0,10000.0,99999,,1655.1922273841233,3.4,1116003403101202011030140467015116551603307000080000
4552,LEGR,37.1887,-3.77736,2024-04-30 00:30:00,,,,,6.0,1018.0,15.006699164195398,6.0,2.0,150.0,10000.0,99999,,-1003.9933008358046,0.0,11160015021006020603018041505110030600007000080000
4553,LEIB,38.8729,1.37312,2024-04-30 00:30:00,,,,,14.0,1015.0,1075.1977371647868,12.0,4.0,280.0,10000.0,99999,,59.69773716478676,0.0,11160028041014020120301504075151596600007000080000
4554,LEJR,36.7446,-6.06011,2024-04-30 00:30:00,,,,,12.0,1019.0,1303.5418742022212,8.0,2.0,,8000.0,99999,,284.2418742022212,0.0,11140036021012020803019043035512842600007000080000
4555,LELC,37.775,-0.81239,2024-04-30 00:30:00,,,,,13.0,1016.0,1045.5578075914889,11.0,2.0,240.0,10000.0,99999,,28.45780759148886,0.0,11160024021013020110301604045551284600007000080000
4556,LELL,41.5209,2.10508,2024-04-30 00:30:00,61.0,36.0,^,green,13.0,1014.0,2588.7524377469263,11.0,4.0,320.0,10000.0,99999,,1574.6524377469264,4.6,1116003204101302011030140458875115746604507610080000
4557,LEMD,40.4936,-3.56676,2024-04-30 00:30:00,,,,,9.0,1015.0,11.659939715388845,6.0,2.0,120.0,10000.0,99999,,-1004.7400602846111,0.0,11160012021009020603015041165110042600007000080000
4558,LEMG,36.6749,-4.49911,2024-04-30 00:30:00,,,,,12.0,1018.0,1176.4942841295988,9.0,7.0,270.0,10000.0,99999,,159.0942841295988,0.0,11160027071012020903018041764511590600007000080000
4559,LEMH,39.8626,4.21865,2024-04-30 00:30:00,,,,,16.0,1013.0,1747.4024255221043,16.0,4.0,160.0,3700.0,99999,,732.4024255221043,0.0,111200160410160201603013047474517324600007000080000
4560,LEPA,39.5517,2.73881,2024-04-30 00:30:00,,,,,16.0,1014.0,1073.187491462114,13.0,4.0,290.0,10000.0,99999,,58.78749146211396,0.0,11160029041016020130301404073151587600007000080000
4561,LEPP,42.77,-1.64633,2024-04-30 00:30:00,,,,,6.0,1015.0,12.806678588134234,5.0,1.0,130.0,10000.0,99999,,-1004.9933214118657,0.0,11160013011006020503015041285110040600007000080000
4562,LERS,41.1474,1.16717,2024-04-30 00:30:00,,,,,13.0,1014.0,1708.5947014551368,12.0,3.0,320.0,3400.0,99999,,694.5947014551368,2.7,111200320310130201203014047085516945602707000080000
4563,LESO,43.3565,-1.79061,2024-04-30 00:30:00,,,,,9.0,1016.0,1078.5169837741942,9.0,2.0,,10000.0,99999,,59.91698377419414,0.0,1116003602100902090301604078551599600007000080000
4564,LEST,42.8963,-8.41514,2024-04-30 00:30:00,,,,,9.0,1016.0,7616.772656870106,8.0,5.0,150.0,10000.0,99999,,6597.972656870106,0.0,111600150510090208030160461675165979600007000080000
4566,LEVC,39.4893,-0.48162,2024-04-30 00:30:00,,,,,12.0,1014.0,1797.4392423040858,11.0,4.0,250.0,10000.0,99999,,781.1392423040859,0.0,111600250410120201103014047974517811600007000080000
4567,LEVD,41.7061,-4.85194,2024-04-30 00:30:00,,,,,6.0,1016.0,19.28191555154293,1.0,0.0,0.0,10000.0,99999,,-996.718084448457,0.0,1116000000100602010301604192519962600007000080000
4568,LEVT,42.8828,-2.72447,2024-04-30 00:30:00,,,,,1.0,1016.0,31.02371430633059,1.0,2.0,,10000.0,99999,,-985.9762856936694,0.0,1116003602100102010301604310519850600007000080000
4569,LEVX,42.2318,-8.62677,2024-04-30 00:30:00,,,,,10.0,1017.0,5071.366139968848,8.0,6.0,180.0,10000.0,99999,,4052.366139968848,0.0,111600180610100208030170407135140523600007000080000
4570,LEXJ,43.4271,-3.82001,2024-04-30 00:30:00,10.0,36.0,+,yellow,9.0,1016.0,1078.5169837741942,8.0,1.0,180.0,5000.0,99999,,60.51698377419416,0.0,1113001801100902080301604078551605600007100080000
4571,LEZG,41.6662,-1.04155,2024-04-30 00:30:00,,,,,11.0,1015.0,4685.8335766054,8.0,3.0,280.0,10000.0,99999,,3669.6335766054,0.0,111600280310110208030150468585136696600007000080000
4572,LEZL,37.418,-5.89311,2024-04-30 00:30:00,,,,,13.0,1018.0,1335.7347560681044,8.0,4.0,220.0,10000.0,99999,,317.63475606810437,0.0,11160022041013020803018043357513176600007000080000
4578,LELN,42.589,-5.65556,2024-04-30 00:30:00,,,,,7.0,1015.0,18.454379337209946,4.0,4.0,40.0,10000.0,99999,,-998.2456206627901,0.0,1116000404100702040301504184519987600007000080000
4579,LESA,40.9521,-5.50199,2024-04-30 00:30:00,,,,,5.0,1017.0,20.543108838801963,3.0,8.0,260.0,10000.0,99999,,-996.0568911611981,0.0,1116002608100502030301704205519969600007000080000
4583,LFMV,43.9073,4.90183,2024-04-30 00:30:00,,,,,11.0,1016.0,1437.7113801288594,10.0,0.0,0.0,10000.0,99999,,420.71138012885945,0.0,111600000010110201003016044377514207600007000080000
4584,LFOA,47.0533,2.6325,2024-04-30 00:30:00,61.0,36.0,^,green,12.0,1017.0,3138.4373836721456,11.0,6.0,130.0,10000.0,99999,,2120.4373836721456,0.0,1116001306101202011030170413845121204600007610080000
4585,LFOJ,47.9878,1.76056,2024-04-30 00:30:00,,,,,12.0,1016.0,2451.9706181846354,11.0,5.0,160.0,10000.0,99999,,1434.9706181846354,0.0,1116001605101202011030160445195114349600007000080000
4586,LFOK,48.7761,4.18449,2024-04-30 00:30:00,61.0,36.0,^,green,11.0,1018.0,3395.683410395356,11.0,8.0,170.0,7000.0,99999,,0.0,0.0,11140017081011020110301804395651000600007610080000
4587,UMKK,54.89,20.5926,2024-04-30 00:30:00,,,,,9.0,1026.0,1195.0667462793647,9.0,0.0,0.0,8000.0,99999,,169.96674627936477,0.0,11140000001009020903026041950511699600007000080000
4588,URML,42.8168,47.6523,2024-04-30 00:30:00,,,,,15.0,1015.0,1042.9087487306276,14.0,2.0,280.0,10000.0,99999,,27.508748730627644,0.0,11160028021015020140301504042951275600007000080000
4589,UWLL,54.2683,48.2267,2024-04-30 00:30:00,,,,,4.0,1029.0,6729.423851204381,3.0,2.0,190.0,10000.0,99999,,5700.523851204382,0.0,111600190210040203030290472945157005600007000080000
4591,LFRB,48.4479,-4.41854,2024-04-30 00:30:00,,,,,11.0,1011.0,2217.096116470989,10.0,17.0,180.0,10000.0,99999,,1203.3961164709888,0.0,1116001817101102010030110421705112033600007000080000
4592,LPPT,38.7813,-9.13592,2024-04-30 00:30:00,,,,,13.0,1020.0,2200.955495785773,9.0,1.0,,10000.0,99999,,1180.955495785773,0.0,111600360110130209030200420095111809600007000080000
4593,LXGB,36.1512,-5.34966,2024-04-30 00:20:00,,,,,16.0,1019.0,1051.8670663210119,10.0,10.0,270.0,10000.0,99999,,32.467066321011885,0.0,11160027101016020100301904051851324600007000080000
4613,EGDM,51.1522,-1.74741,2024-04-30 00:20:00,,,,,9.0,1012.0,2968.6194628959315,7.0,10.0,150.0,10000.0,99999,,1954.4194628959315,0.0,111600151010090207030120496865119544600007000080000
4614,EGDR,50.0861,-5.25571,2024-04-30 00:20:00,51.0,36.0,T,green,11.0,1006.0,1969.1177584137665,11.0,19.0,180.0,10000.0,99999,,959.3177584137666,0.1,111600181910110201103006049691519593600107510080000
4615,EGOM,55.05,-2.55,2024-04-30 00:20:00,,,,,8.0,1007.0,7472.877701093414,7.0,12.0,200.0,10000.0,99999,,6464.877701093414,0.0,111600201210080207030070447285164648600007000080000
4616,EGOV,53.2481,-4.53534,2024-04-30 00:20:00,61.0,36.0,^,green,10.0,1006.0,1136.5723752308315,9.0,10.0,140.0,7000.0,99999,,129.27237523083159,0.0,11140014101010020903006041365511292600007610080000
4617,EGQK,57.6494,-3.56064,2024-04-30 00:20:00,,,,,11.0,1004.0,1073.610453718086,5.0,8.0,200.0,10000.0,99999,,70.81045371808614,0.0,1116002008101102050300404073651708600007000080000
4618,EGUB,51.6164,-1.09583,2024-04-30 00:20:00,,,,,9.0,1013.0,2020.2221583636538,5.0,14.0,130.0,10000.0,99999,,1005.8221583636538,0.0,111600131410090205030130402025110058600007000080000
4619,EGUW,52.1273,0.95626,2024-04-30 00:20:00,,,,,9.0,1015.0,2319.06932432537,6.0,7.0,140.0,10000.0,99999,,1302.86932432537,0.0,111600140710090206030150431905113028600007000080000
4620,EGVO,51.2341,-0.94283,2024-04-30 00:20:00,,,,,8.0,1013.0,3240.877782019634,6.0,8.0,150.0,10000.0,99999,,2225.877782019634,0.0,111600150810080206030130424085122258600007000080000
4621,EGVP,51.1394,-1.56861,2024-04-30 00:20:00,,,,,8.0,1013.0,2577.4529441937607,6.0,8.0,150.0,10000.0,99999,,1563.1529441937607,0.0,111600150810080206030130457745115631600007000080000
4622,EGWC,52.64,-2.30558,2024-04-30 00:20:00,,,,,99999.0,99999.0,99999.0,99999.0,11.0,150.0,10000.0,99999,,98987.7,0.0,11160015111099999020999990399904999051989876600007000080000
4623,EGXC,53.093,-0.16601,2024-04-30 00:20:00,,,,,9.0,1013.0,1111.0820689765726,5.0,9.0,160.0,10000.0,99999,,97.18206897657262,0.0,1116001609100902050301304111051971600007000080000
4624,EGXE,54.2924,-1.5354,2024-04-30 00:20:00,,,,,11.0,1010.0,1458.192846180703,7.0,11.0,160.0,10000.0,99999,,448.0928461807031,0.0,11160016111011020703010044581514480600007000080000
4625,EGXW,53.1662,-0.52381,2024-04-30 00:20:00,,,,,8.0,1013.0,2190.6963556279657,5.0,14.0,150.0,10000.0,99999,,1177.2963556279656,0.0,111600151410080205030130419065111772600007000080000
4626,EGXZ,54.2055,-1.38209,2024-04-30 00:20:00,,,,,10.0,1010.0,1347.8566731212595,7.0,13.0,160.0,10000.0,99999,,337.2566731212595,0.0,11160016131010020703010043478513372600007000080000
4627,EGYD,53.0303,-0.48324,2024-04-30 00:20:00,,,,,7.0,1013.0,2295.3159119191478,5.0,12.0,150.0,10000.0,99999,,1283.5159119191478,0.0,111600151210070205030130429535112835600007000080000
4628,EGYE,52.9622,-0.56163,2024-04-30 00:20:00,,,,,7.0,1013.0,3331.732750173037,4.0,9.0,150.0,10000.0,99999,,2318.4327501730368,0.0,111600150910070204030130433175123184600007000080000
4629,EGYM,52.6484,0.55069,2024-04-30 00:20:00,,,,,9.0,1015.0,1320.884980452087,3.0,9.0,140.0,10000.0,99999,,305.68498045208685,0.0,11160014091009020303015043208513056600007000080000
4630,EICK,51.8413,-8.49111,2024-04-30 00:30:00,,,,,7.0,1001.0,4272.938590099072,6.0,6.0,160.0,10000.0,99999,,3268.238590099072,0.0,111600160610070206030010427295132682600007000080000
4631,EIDW,53.4213,-6.27007,2024-04-30 00:30:00,,,,,9.0,1004.0,2081.5722491390507,6.0,6.0,140.0,10000.0,99999,,1076.2722491390507,0.0,111600140610090206030040408155110762600007000080000
4632,EINN,52.702,-8.92482,2024-04-30 00:30:00,,,,,8.0,1002.0,1206.916351544905,6.0,7.0,110.0,10000.0,99999,,202.91635154490496,0.0,11160011071008020603002042069512029600007000080000
4634,LQBK,44.9414,17.2975,2024-04-30 00:30:00,,,,,9.0,1022.0,2959.226474906587,8.0,0.0,0.0,10000.0,99999,,1937.6264749065872,0.0,111600000010090208030220495925119376600007000080000
4635,LQTZ,44.4587,18.7248,2024-04-30 00:30:00,,,,,11.0,1022.0,4339.350563431656,7.0,3.0,160.0,10000.0,99999,,3316.550563431656,0.0,111600160310110207030220433935133165600007000080000
4642,UMMS,53.8825,28.0307,2024-04-30 00:30:00,,,,,9.0,1033.0,4554.909211432646,3.0,2.0,140.0,10000.0,99999,,3522.909211432646,0.0,111600140210090203030330455495135229600007000080000
