icao,iata,name,city,subd,country,elevation,lat,lon,tz,lid
LFDU,,Lesparre St Laurent Medoc Airport,Rochefort,Nouvelle-Aquitaine,FR,105,45.1977996826,-0.8822219968,Europe/Paris,
LFDV,,Couhe Verac Airport,Rochefort,Nouvelle-Aquitaine,FR,499,46.2728004456,0.1905560046,Europe/Paris,
LFDW,,Chauvigny Airport,Rochefort,Nouvelle-Aquitaine,FR,440,46.5835990906,0.6424999833,Europe/Paris,
LFDX,,Fumel Montayral Airport,Rochefort,Nouvelle-Aquitaine,FR,692,44.4636001587,1.0077799559,Europe/Paris,
LFDY,,Bordeaux Yvrac Airport,Rochefort,Nouvelle-Aquitaine,FR,240,44.8772010803,-0.4791670144,Europe/Paris,
LFDZ,,Condat-Sur-Vezere Airport,Condat-Sur-Vezere,Nouvelle-Aquitaine,FR,499,45.0999984741,1.2170000076,Europe/Paris,
LFEA,,Belle Ile Airport,Rochefort,Brittany,FR,171,47.3266983032,-3.1983299255,Europe/Paris,
LFEB,,Dinan - Trelivan Airport,Dinan,Brittany,FR,394,48.4444007874,-2.1013898849,Europe/Paris,
LFEC,,Ouessant Airport,Ushant,Brittany,FR,142,48.4631996155,-5.0635800362,Europe/Paris,
LFED,,Pontivy Airport,Pontivy,Brittany,FR,407,48.0584983826,-2.9218299389,Europe/Paris,
LFEF,,Amboise Dierre Airport,Pontivy,Centre,FR,180,47.3414001465,0.9424999952,Europe/Paris,
LFEG,,Argenton Sur Creuse Airport,Pontivy,Centre,FR,663,46.5969009399,1.6024999619,Europe/Paris,
LFEH,,Aubigny-sur-Nere Airport,Aubigny-sur-Nere,Centre,FR,630,47.4742012024,2.3930499554,Europe/Paris,
LFEI,,Briare Chatillon Airport,Pontivy,Centre,FR,539,47.6143989563,2.7819399834,Europe/Paris,
LFEJ,,Chateauroux Villers Airport,Pontivy,Centre,FR,541,46.8418998718,1.6211099625,Europe/Paris,
LFEK,,Issoudun Le Fay Airport,Pontivy,Centre,FR,531,46.8885993958,2.0413899422,Europe/Paris,
LFEL,,Le Blanc Airport,Pontivy,Centre,FR,377,46.6208000183,1.0874999762,Europe/Paris,
LFEM,,Montargis Vimory Airport,Pontivy,Centre,FR,308,47.9606018066,2.6858301163,Europe/Paris,
LFEN,,Tours Sorigny Airport,Pontivy,Centre,FR,299,47.2675018311,0.7011110187,Europe/Paris,
LFEO,,St Malo St Serva Airport,,Brittany,FR,151,48.6136016846,-1.9736100435,Europe/Paris,
LFEP,,Pouilly Maconge Airport,Pontivy,Bourgogne-Franche-Comte,FR,1411,47.2214012146,4.5611100197,Europe/Paris,
LFEQ,,Quiberon Airport,Pontivy,Brittany,FR,37,47.4822006226,-3.0999999046,Europe/Paris,
LFER,,Redon Bains-sur-Oust Airport,Redon,Brittany,FR,223,47.6994018555,-2.0366699696,Europe/Paris,
LFES,,Guiscriff Scaer Airport,Guiscriff,Brittany,FR,574,48.0525016785,-3.6647200584,Europe/Paris,
LFET,,Til Chatel Airport,Guiscriff,Bourgogne-Franche-Comte,FR,938,47.5475006104,5.2119398117,Europe/Paris,
LFEU,,Bar Le Duc Airport,Guiscriff,Grand Est,FR,909,48.8683013916,5.1858301163,Europe/Paris,
LFEV,,Gray St Adrien Airport,Guiscriff,Bourgogne-Franche-Comte,FR,679,47.4333000183,5.6227798462,Europe/Paris,
LFEW,,Saulieu Liernais Airport,Guiscriff,Bourgogne-Franche-Comte,FR,1722,47.2393989563,4.26583004,Europe/Paris,
LFEX,,Nancy Azelot Airport,Guiscriff,Grand Est,FR,961,48.5928001404,6.241109848,Europe/Paris,
LFEY,IDY,Ile d'Yeu Airport,Ile d'Yeu,Pays-de-la-Loire,FR,79,46.7186012268,-2.3911099434,Europe/Paris,
LFEZ,,Nancy Malzeville Airport,Guiscriff,Grand Est,FR,1253,48.7243995667,6.2077798843,Europe/Paris,
LFFB,,Buno Bonnevaux Airport,Guiscriff,Ile-de-France,FR,420,48.3511009216,2.4255599976,Europe/Paris,
LFFC,,Mantes Cherence Airport,Guiscriff,Ile-de-France,FR,512,49.0788993835,1.6897200346,Europe/Paris,
LFFD,,St Andre De L'eure Airport,Guiscriff,Normandy,FR,489,48.898601532,1.2505600452,Europe/Paris,
LFFE,,Enghien Moisselles Airport,Guiscriff,Ile-de-France,FR,335,49.0463981628,2.3530600071,Europe/Paris,
LFFG,,La Ferte Gaucher Airport,Guiscriff,Ile-de-France,FR,538,48.7557983398,3.2766699791,Europe/Paris,
LFFH,,Chateau-Thierry - Belleau Airport,Guiscriff,Hauts-de-France,FR,728,49.067199707,3.3569400311,Europe/Paris,
LFFI,,Ancenis Airport,Ancenis,Pays-de-la-Loire,FR,111,47.4081001282,-1.1775000095,Europe/Paris,
LFFJ,,Joinville Mussey Airport,Guiscriff,Grand Est,FR,1024,48.386100769,5.1449999809,Europe/Paris,
LFFK,,Fontenay Le Comte Airport,Guiscriff,Pays-de-la-Loire,FR,85,46.4413986206,-0.7927780151,Europe/Paris,
LFFL,,Bailleau Armenonville Airport,Guiscriff,Centre,FR,509,48.5158004761,1.6399999857,Europe/Paris,
LFFM,,Lamotte Beuvron Airport,Guiscriff,Centre,FR,413,47.6567001343,1.9891699553,Europe/Paris,
LFFN,,Brienne-le-Chateau Airport,Brienne-le-Chateau,Grand Est,FR,381,48.4297981262,4.4822201729,Europe/Paris,
LFFP,,Pithiviers Airport,Guiscriff,Centre,FR,384,48.1571998596,2.1925001144,Europe/Paris,
LFFQ,,La Ferte Alais Airport,Guiscriff,Ile-de-France,FR,453,48.4977989197,2.3433299065,Europe/Paris,
LFFR,,Bar Sur Seine Airport,Guiscriff,Grand Est,FR,938,48.0668983459,4.4136099815,Europe/Paris,
LFFT,,Neufchateau Airport,Guiscriff,Grand Est,FR,1224,48.3624992371,5.7213897705,Europe/Paris,
LFFU,,Chateauneuf Sur Cher Airport,Guiscriff,Centre,FR,551,46.8711013794,2.376940012,Europe/Paris,
LFFV,,Vierzon Mereau Airport,Guiscriff,Centre,FR,430,47.1946983337,2.0666699409,Europe/Paris,
LFFW,,Montaigu St Georges Airport,Guiscriff,Pays-de-la-Loire,FR,184,46.9331016541,-1.3255599737,Europe/Paris,
LFFX,,Tournus Cuisery Airport,Guiscriff,Bourgogne-Franche-Comte,FR,682,46.5628013611,4.9766697884,Europe/Paris,
LFFY,,Etrepagny Airport,Guiscriff,Normandy,FR,308,49.306098938,1.6386100054,Europe/Paris,
LFFZ,,Sezanne St Remy Airport,Guiscriff,Grand Est,FR,354,48.7106018066,3.7641699314,Europe/Paris,
LFGA,CMR,Colmar-Houssen Airport,Colmar/Houssen,Grand Est,FR,628,48.1099014282,7.3590102196,Europe/Paris,
LFGB,,Mulhouse-Habsheim Airport,Mulhouse/Habsheim,Grand Est,FR,788,47.7412986755,7.4322099686,Europe/Paris,
LFGC,,Strasbourg Neuhof Airport,Colmar,Grand Est,FR,456,48.5544013977,7.7780599594,Europe/Paris,
LFGD,,Arbois Airport,Colmar,Bourgogne-Franche-Comte,FR,876,46.9199981689,5.7600002289,Europe/Paris,
LFGE,,Avallon Airport,Colmar,Bourgogne-Franche-Comte,FR,781,47.5031013489,3.8994400501,Europe/Paris,
LFGF,XBV,Beaune-Challanges Airport,Beaune/Challanges,Bourgogne-Franche-Comte,FR,656,47.0059013367,4.8934202194,Europe/Paris,
LFGG,,Belfort Chaux Airport,Colmar,Bourgogne-Franche-Comte,FR,1368,47.7022018433,6.8324999809,Europe/Paris,
LFGH,,Cosne Sur Loire Airport,Colmar,Bourgogne-Franche-Comte,FR,581,47.3605995178,2.9194400311,Europe/Paris,
LFGI,,Dijon Darois Airport,Colmar,Bourgogne-Franche-Comte,FR,1585,47.3869018555,4.9480600357,Europe/Paris,
LFGJ,DLE,Dole-Tavaux Airport,Dole/Tavaux,Bourgogne-Franche-Comte,FR,645,47.0390014648,5.4272499084,Europe/Paris,
LFGK,,Joigny Airport,Joigny,Bourgogne-Franche-Comte,FR,732,47.9921989441,3.3922200203,Europe/Paris,
LFGL,,Lons Le Saulnier Courlaoux Airport,Dole,Bourgogne-Franche-Comte,FR,761,46.6761016846,5.4711098671,Europe/Paris,
LFGM,,Montceau Les Mines Airport,Dole,Bourgogne-Franche-Comte,FR,1030,46.6041984558,4.3338899612,Europe/Paris,
LFGN,,Paray Le Monial Airport,Dole,Bourgogne-Franche-Comte,FR,997,46.4678001404,4.1350002289,Europe/Paris,
LFGO,,Pont Sur Yonne Airport,Dole,Bourgogne-Franche-Comte,FR,236,48.290599823,3.2508299351,Europe/Paris,
LFGP,,St Florentin Cheu Airport,Dole,Bourgogne-Franche-Comte,FR,351,47.9822006226,3.7783300877,Europe/Paris,
LFGQ,,Semur En Auxois Airport,Dole,Bourgogne-Franche-Comte,FR,1053,47.4818992615,4.3441700935,Europe/Paris,
LFGR,,Doncourt Les Conflans Airport,Dole,Grand Est,FR,804,49.1528015137,5.932779789,Europe/Paris,
LFGS,,Longuyon Villette Airport,Dole,Grand Est,FR,1148,49.4844017029,5.5727801323,Europe/Paris,
LFGT,,Sarrebourg Buhl Airport,Dole,Grand Est,FR,873,48.7188987732,7.0794401169,Europe/Paris,
LFGU,,Sarreguemines Neunkirch Airport,Dole,Grand Est,FR,853,49.1281013489,7.1083297729,Europe/Paris,
LFGV,,Thionville Yutz Airport,Dole,Grand Est,FR,518,49.3546981812,6.2013897896,Europe/Paris,
LFGW,XVN,Verdun-Le Rozelier Airport,Verdun/Le Rozelier,Grand Est,FR,1230,49.1223983765,5.4690499306,Europe/Paris,
LFGX,,Champagnole Crotenay Airport,Verdun,Bourgogne-Franche-Comte,FR,1745,46.7644004822,5.8208298683,Europe/Paris,
LFGY,,St Die Remomeix Airport,Verdun,Grand Est,FR,1184,48.26720047,7.0086097717,Europe/Paris,
LFGZ,,Nuits St Georges Airport,Verdun,Bourgogne-Franche-Comte,FR,797,47.1431007385,4.9691700935,Europe/Paris,
LFHA,,Issoire Le Broc Airport,Verdun,Auvergne-Rhone-Alpes,FR,1240,45.5149993896,3.2674999237,Europe/Paris,
LFHC,,Perouges - Meximieux Airport,Verdun,Auvergne-Rhone-Alpes,FR,702,45.8697013855,5.1872200966,Europe/Paris,
LFHD,,Pierrelatte Airport,Verdun,Auvergne-Rhone-Alpes,FR,197,44.3988990784,4.7180600166,Europe/Paris,
LFHE,,Romans - Saint-Paul Airport,Verdun,Auvergne-Rhone-Alpes,FR,594,45.0661010742,5.1033301353,Europe/Paris,
LFHF,,Ruoms Airport,Verdun,Auvergne-Rhone-Alpes,FR,361,44.4453010559,4.3338899612,Europe/Paris,
LFHG,,St Chamond L'horme Airport,Verdun,Auvergne-Rhone-Alpes,FR,1296,45.4930992126,4.5355601311,Europe/Paris,
LFHH,,Vienne Reventin Airport,Verdun,Auvergne-Rhone-Alpes,FR,719,45.4641990662,4.8294401169,Europe/Paris,
LFHI,,Morestel Airport,Verdun,Auvergne-Rhone-Alpes,FR,804,45.6878013611,5.4536099434,Europe/Paris,
LFHJ,,Lyon Corbas Airport,Verdun,Auvergne-Rhone-Alpes,FR,650,45.6542015076,4.9136099815,Europe/Paris,
LFHL,,Langogne - Lesperon Airport,Verdun,Auvergne-Rhone-Alpes,FR,3330,44.706401825,3.8883299828,Europe/Paris,
LFHM,MVV,Megeve Airport,Verdun,Auvergne-Rhone-Alpes,FR,4823,45.8208007813,6.6522197723,Europe/Paris,
LFHN,,Bellegarde-Vouvray Airport,Verdun,Auvergne-Rhone-Alpes,FR,1624,46.1241989136,5.8061099052,Europe/Paris,
LFHO,OBS,Aubenas-Ardeche Meridional Airport,Aubenas/Ardeche Meridional,Auvergne-Rhone-Alpes,FR,923,44.5442008972,4.3721899986,Europe/Paris,
LFHP,LPY,Le Puy-Loudes Airport,Le Puy/Loudes,Auvergne-Rhone-Alpes,FR,2731,45.0806999207,3.7628901005,Europe/Paris,
LFHQ,,Saint-Flour-Coltines Airport,Saint-Flour/Coltines,Auvergne-Rhone-Alpes,FR,3218,45.0764007568,2.9936099052,Europe/Paris,
LFHR,,Brioude Beaumont Airport,St Flour,Auvergne-Rhone-Alpes,FR,1483,45.3250007629,3.35916996,Europe/Paris,
LFHS,,Bourg-Ceyzeriat Airport,Bourg/Ceyzeriat,Auvergne-Rhone-Alpes,FR,857,46.2009010315,5.2920298576,Europe/Paris,
LFHT,,Ambert Le Poyet Airport,Bourg,Auvergne-Rhone-Alpes,FR,1847,45.5168991089,3.7463901043,Europe/Paris,
LFHU,AHZ,L'alpe D'huez Airport,Bourg,Auvergne-Rhone-Alpes,FR,6102,45.0882987976,6.0847201347,Europe/Paris,
LFHV,,Villefranche-Tarare Airport,Villefranche/Tarare,Auvergne-Rhone-Alpes,FR,1076,45.919983,4.634931,Europe/Paris,
LFHW,,Belleville Villie Morgon Airport,Villefranche,Auvergne-Rhone-Alpes,FR,705,46.1427993774,4.7147197723,Europe/Paris,
LFHX,,Lapalisse - Perigny Airport,Villefranche,Auvergne-Rhone-Alpes,FR,1040,46.2538986206,3.5886099339,Europe/Paris,
LFHY,,Moulins-Montbeugny Airport,Moulins/Montbeugny,Auvergne-Rhone-Alpes,FR,915,46.5345993042,3.423719883,Europe/Paris,
LFHZ,,Sallanches Airport,Moulins,Auvergne-Rhone-Alpes,FR,1755,45.9538993835,6.6391701698,Europe/Paris,
LFIB,,Belves St Pardoux Airport,Moulins,Nouvelle-Aquitaine,FR,791,44.7825012207,0.9588890076,Europe/Paris,
LFID,,Condom Valence Sur Baise Airport,Moulins,Occitanie,FR,444,43.9103012085,0.387221992,Europe/Paris,
LFIF,,Saint-Affrique-Belmont Airport,Saint-Affrique/Belmont,Occitanie,FR,1686,43.823299408,2.7452800274,Europe/Paris,
LFIG,,Cassagnes-Begonhes Airport,Cassagnes-Begonhes,Occitanie,FR,2024,44.1777992249,2.5150001049,Europe/Paris,
LFIH,,Chalais Airport,Moulins,Nouvelle-Aquitaine,FR,285,45.2681007385,0.0169440005,Europe/Paris,
LFIK,,Riberac St Aulaye Airport,Moulins,Nouvelle-Aquitaine,FR,351,45.2402992249,0.2669439912,Europe/Paris,
LFIL,,Rion Des Landes Airport,Moulins,Nouvelle-Aquitaine,FR,256,43.9157981873,-0.9491670132,Europe/Paris,
LFIM,,St Gaudens Montrejeau Airport,Moulins,Occitanie,FR,1325,43.1086006165,0.6202780008,Europe/Paris,
LFIP,,Peyresourde Balestas Airport,Moulins,Occitanie,FR,5190,42.7969017029,0.4355559945,Europe/Paris,
LFIR,,Revel Montgey Airport,Moulins,Occitanie,FR,643,43.4813995361,1.9800000191,Europe/Paris,
LFIT,,Toulouse Bourg St Bernard Airport,Moulins,Occitanie,FR,525,43.6122016907,1.7252800465,Europe/Paris,
LFIV,,Vendays Montalivet Airport,Moulins,Nouvelle-Aquitaine,FR,16,45.3805999756,-1.1158299446,Europe/Paris,
LFIX,,Itxassou Airport,Moulins,Nouvelle-Aquitaine,FR,607,43.3375015259,-1.4222199917,Europe/Paris,
LFIY,,St Jean D'angely Airport,Moulins,Nouvelle-Aquitaine,FR,246,45.9664001465,-0.5252779722,Europe/Paris,
LFJA,,Chaumont-Semoutiers Airport,Chaumont/Semoutiers,Grand Est,FR,1001,48.0862998962,5.0490198135,Europe/Paris,
LFJB,,Mauleon Airport,Mauleon,Nouvelle-Aquitaine,FR,576,46.9028015137,-0.6977779865,Europe/Paris,
LFJC,,Clamecy Airport,Moulins,Bourgogne-Franche-Comte,FR,713,47.4383010864,3.5086100101,Europe/Paris,
LFJD,,Corlier Airport,Moulins,Auvergne-Rhone-Alpes,FR,2762,46.0396995544,5.496940136,Europe/Paris,
LFJE,,La Motte Chalancon Airport,Moulins,Auvergne-Rhone-Alpes,FR,2887,44.4958000183,5.4028501511,Europe/Paris,
LFJF,,Aubenasson Airport,Moulins,Auvergne-Rhone-Alpes,FR,810,44.6944999695,5.1511101723,Europe/Paris,
LFJH,,Cazeres Palaminy Airport,Moulins,Occitanie,FR,811,43.2022018433,1.0511100292,Europe/Paris,
LFJI,,Marennes Le Bournet Airport,Moulins,Nouvelle-Aquitaine,FR,16,45.8250007629,-1.0766700506,Europe/Paris,
LFJL,ETZ,Metz-Nancy-Lorraine Airport,Metz / Nancy,Grand Est,FR,870,48.9821014404,6.2513198853,Europe/Paris,
LFJM,,Chailley Airport,Metz-Nancy/Lorraine,Bourgogne-Franche-Comte,FR,0,48.0807151794,3.7142372131,Europe/Paris,
LFJR,ANE,Angers-Loire Airport,Angers/Marce,Pays-de-la-Loire,FR,194,47.5602989197,-0.3122220039,Europe/Paris,
LFJS,,Soissons - Courmelles Airport,Angers,Hauts-de-France,FR,509,49.3457984924,3.2841699123,Europe/Paris,
LFJT,,Tours Le Louroux Airport,Angers,Centre,FR,413,47.1500015259,0.7127779722,Europe/Paris,
LFJU,,Lurcy-Levis Airport,Lurcy-Levis,Auvergne-Rhone-Alpes,FR,746,46.7136001587,2.9458999634,Europe/Paris,
LFKA,XAV,Albertville Airport,Angers,Auvergne-Rhone-Alpes,FR,1033,45.6272010803,6.3297200203,Europe/Paris,
LFKB,BIA,Bastia-Poretta Airport,Bastia/Poretta,Corsica,FR,26,42.5527000427,9.4837303162,Europe/Paris,
LFKC,CLY,Calvi-Sainte-Catherine Airport,Calvi/Sainte-Catherine,Corsica,FR,209,42.5307998657,8.7931900024,Europe/Paris,
LFKD,,Sollieres Sardieres Airport,Calvi,Auvergne-Rhone-Alpes,FR,4255,45.256401062,6.8013901711,Europe/Paris,
LFKE,,Saint-Jean-en-Royans Airport,Calvi,Auvergne-Rhone-Alpes,FR,866,45.0278015137,5.3099999428,Europe/Paris,
LFKF,FSC,Figari Sud-Corse Airport,Figari Sud-Corse,Corsica,FR,87,41.5005989075,9.0977802277,Europe/Paris,
LFKG,,Ghisonaccia Alzitone Airport,Figari/Sud Corse,Corsica,FR,177,42.0550003052,9.4019403458,Europe/Paris,
LFKH,,St Jean D'avelanne Airport,Figari/Sud Corse,Auvergne-Rhone-Alpes,FR,968,45.5167007446,5.680560112,Europe/Paris,
LFKJ,AJA,Ajaccio-Napoleon Bonaparte Airport,Ajaccio/Napoleon Bonaparte,Corsica,FR,18,41.9235992432,8.8029203415,Europe/Paris,
LFKL,,Lyon Brindas Airport,Ajaccio,Auvergne-Rhone-Alpes,FR,1040,45.7117004395,4.6977801323,Europe/Paris,
LFKM,,St Galmier Airport,Ajaccio,Auvergne-Rhone-Alpes,FR,1266,45.6072006226,4.3058300018,Europe/Paris,
LFKO,PRP,Propriano Airport,Propriano,Corsica,FR,13,41.6605987549,8.889749527,Europe/Paris,
LFKP,,La Tour Du Pin Airport,Ajaccio,Auvergne-Rhone-Alpes,FR,1050,45.5600013733,5.3847198486,Europe/Paris,
LFKS,SOZ,Solenzara (BA 126) Air Base,Solenzara,Corsica,FR,28,41.9244003296,9.4060001373,Europe/Paris,
LFKT,,Corte Airport,Corte,Corsica,FR,1132,42.293598175,9.1930599213,Europe/Paris,
LFKX,MFX,Meribel Airport,Ajaccio,Auvergne-Rhone-Alpes,FR,5636,45.4068984985,6.5805602074,Europe/Paris,
LFKY,,Belley - Peyrieu Airport,Ajaccio,Auvergne-Rhone-Alpes,FR,738,45.6949996948,5.6927800179,Europe/Paris,
LFKZ,,St Claude Pratz Airport,Ajaccio,Bourgogne-Franche-Comte,FR,2051,46.3889007568,5.7722201347,Europe/Paris,
LFLA,AUF,Auxerre-Branches Airport,Auxerre/Branches,Bourgogne-Franche-Comte,FR,523,47.8502006531,3.49710989,Europe/Paris,
LFLB,CMF,Chambery-Savoie Airport,Chambery/Aix-les-Bains,Auvergne-Rhone-Alpes,FR,779,45.6380996704,5.88022995,Europe/Paris,
LFLC,CFE,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand/Auvergne,Auvergne-Rhone-Alpes,FR,1090,45.7867012024,3.1691699028,Europe/Paris,
LFLD,BOU,Bourges Airport,Bourges,Centre,FR,529,47.0581016541,2.3702800274,Europe/Paris,
LFLE,,Chambery-Challes-les-Eaux Airport,Chambery/Challes-les-Eaux,Auvergne-Rhone-Alpes,FR,973,45.5611000061,5.9757599831,Europe/Paris,
LFLG,,Grenoble Le Versoud Airport,Bourges,Auvergne-Rhone-Alpes,FR,722,45.2192001343,5.8497200012,Europe/Paris,
LFLH,,Chalon-Champforgeuil Airport,Chalon/Champforgueil,Bourgogne-Franche-Comte,FR,623,46.8260993958,4.8176298141,Europe/Paris,
LFLI,QNJ,Annemasse Airport,Annemasse,Auvergne-Rhone-Alpes,FR,1620,46.1920013428,6.2683901787,Europe/Paris,
LFLJ,CVF,Courchevel Airport,Courcheval,Auvergne-Rhone-Alpes,FR,6588,45.3967018127,6.6347198486,Europe/Paris,
LFLK,,Oyonnax-Arbent Airport,Chalon,Auvergne-Rhone-Alpes,FR,1755,46.2792015076,5.6675000191,Europe/Paris,
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,821,45.726398468,5.0908298492,Europe/Paris,
LFLM,QNX,Macon-Charnay Airport,Macon/Charnay,Bourgogne-Franche-Comte,FR,728,46.2951011658,4.7957701683,Europe/Paris,
LFLN,SYT,Saint-Yan Airport,Saint-Yan,Bourgogne-Franche-Comte,FR,796,46.4124984741,4.0132598877,Europe/Paris,
LFLO,RNE,Roanne-Renaison Airport,Roanne/Renaison,Auvergne-Rhone-Alpes,FR,1106,46.0583000183,4.0013899803,Europe/Paris,
LFLP,NCY,Annecy-Haute-Savoie-Mont Blanc Airport,Annecy/Meythet,Auvergne-Rhone-Alpes,FR,1521,45.9291992188,6.098760128,Europe/Paris,
LFLQ,XMK,Montelimar - Ancone Airport,Annecy,Auvergne-Rhone-Alpes,FR,240,44.5835990906,4.7405600548,Europe/Paris,
LFLR,,Saint-Rambert-d'Albon Airport,Annecy,Auvergne-Rhone-Alpes,FR,509,45.2560997009,4.8258299828,Europe/Paris,
LFLS,GNB,Grenoble-Isere Airport,Grenoble/Saint-Geoirs,Auvergne-Rhone-Alpes,FR,1302,45.3628997803,5.3293700218,Europe/Paris,
LFLT,,Montlucon-Domerat Airport,Montlucon/Domerat,Auvergne-Rhone-Alpes,FR,771,46.3525009155,2.5704898834,Europe/Paris,
LFLU,VAF,Valence-Chabeuil Airport,Valence/Chabeuil,Auvergne-Rhone-Alpes,FR,525,44.9216003418,4.9699001312,Europe/Paris,
LFLV,VHY,Vichy-Charmeil Airport,Vichy/Charmeil,Auvergne-Rhone-Alpes,FR,817,46.1697006226,3.4037399292,Europe/Paris,
LFLW,AUR,Aurillac Airport,Aurillac,Auvergne-Rhone-Alpes,FR,2096,44.8913993835,2.4219400883,Europe/Paris,
LFLX,CHR,Chateauroux-Deols Marcel Dassault Airport,Chateauroux/Deols,Centre,FR,529,46.8622016907,1.7306699753,Europe/Paris,
LFLY,LYN,Lyon-Bron Airport,Lyon/Bron,Auvergne-Rhone-Alpes,FR,659,45.7271995544,4.944270134,Europe/Paris,
LFLZ,,Feurs Chambeon Airport,Lyon,Auvergne-Rhone-Alpes,FR,1096,45.7036018372,4.2011098862,Europe/Paris,
LFMA,,Aix-en-Provence (BA 114) Airport,Lyon,Provence-Alpes-Cote-d'Azur,FR,367,43.5055999756,5.3677802086,Europe/Paris,
LFMC,,Le Luc-Le Cannet Airport,Le Luc/Le Cannet,Provence-Alpes-Cote-d'Azur,FR,265,43.3847007751,6.3871397972,Europe/Paris,
LFMD,CEQ,Cannes-Mandelieu Airport,Cannes/Mandelieu,Provence-Alpes-Cote-d'Azur,FR,13,43.5419998169,6.9534797668,Europe/Paris,
LFME,,Nimes Courbessac Airport,Cannes,Occitanie,FR,197,43.8539009094,4.4136099815,Europe/Paris,
LFMF,,Fayence Airport,Cannes,Provence-Alpes-Cote-d'Azur,FR,741,43.6088981628,6.7027797699,Europe/Paris,
LFMG,,Montagne Noire Airport,Cannes,Occitanie,FR,1470,43.4075012207,1.9902800322,Europe/Paris,
LFMH,EBU,Saint-Etienne-Boutheon Airport,Saint-Etienne/Boutheon,Auvergne-Rhone-Alpes,FR,1325,45.540599823,4.2963900566,Europe/Paris,
LFMI,QIE,Istres Le Tube/Istres Air Base (BA 125) Airport,Istres/Le Tube,Provence-Alpes-Cote-d'Azur,FR,82,43.5227012634,4.9238400459,Europe/Paris,
LFMK,CCF,Carcassonne Airport,Carcassonne/Salvaza,Occitanie,FR,433,43.2159996033,2.306319952,Europe/Paris,
LFML,MRS,Marseille Provence Airport,Marseille,Provence-Alpes-Cote-d'Azur,FR,74,43.439271922,5.2214241028,Europe/Paris,
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,12,43.6584014893,7.2158699036,Europe/Paris,
LFMO,XOG,Orange-Caritat (BA 115) Air Base,Orange/Caritat,Provence-Alpes-Cote-d'Azur,FR,197,44.140499115,4.8667201996,Europe/Paris,
LFMP,PGF,Perpignan-Rivesaltes (Llabanere) Airport,Perpignan/Rivesaltes,Occitanie,FR,144,42.740398407,2.8706700802,Europe/Paris,
LFMQ,CTT,Le Castellet Airport,Le Castellet,Provence-Alpes-Cote-d'Azur,FR,1391,43.2524986267,5.7851901054,Europe/Paris,
LFMR,BAE,Barcelonnette - Saint-Pons Airport,Le Castellet,Provence-Alpes-Cote-d'Azur,FR,3714,44.3883018494,6.6102800369,Europe/Paris,
LFMS,XAS,Ales-Deaux Airport,Ales/Deaux,Occitanie,FR,668,44.0696983337,4.1421198845,Europe/Paris,
LFMT,MPL,Montpellier-Mediterranee Airport,Montpellier/Mediterranee,Occitanie,FR,17,43.5761985779,3.9630100727,Europe/Paris,
LFMU,BZR,Beziers-Vias Airport,Beziers/Vias,Occitanie,FR,56,43.3235015869,3.3538999557,Europe/Paris,
LFMV,AVN,Avignon-Caumont Airport,Avignon/Caumont,Provence-Alpes-Cote-d'Azur,FR,124,43.9072990417,4.9018301964,Europe/Paris,
LFMW,,Castelnaudary Villeneuve Airport,Avignon,Occitanie,FR,551,43.3121986389,1.921110034,Europe/Paris,
LFMX,,Chateau-Arnoux-Saint-Auban Airport,Avignon,Provence-Alpes-Cote-d'Azur,FR,1509,44.0600013733,5.9913902283,Europe/Paris,
LFMY,,Salon-de-Provence (BA 701) Air Base,Salon,Provence-Alpes-Cote-d'Azur,FR,195,43.6063995361,5.1092500687,Europe/Paris,
LFMZ,,Lezignan-Corbieres Airport,Lezignan-Corbieres,Occitanie,FR,207,43.1758003235,2.73416996,Europe/Paris,
LFNA,GAT,Gap - Tallard Airport,Avignon,Provence-Alpes-Cote-d'Azur,FR,1986,44.4550018311,6.037779808,Europe/Paris,
LFNB,MEN,Mende-Brenoux Airport,Mende/Brenoux,Occitanie,FR,3362,44.5021018982,3.5328199863,Europe/Paris,
LFNC,SCP,Mont-Dauphin - St-Crepin Airport,Mende,Provence-Alpes-Cote-d'Azur,FR,2963,44.7016983032,6.600279808,Europe/Paris,
LFND,,Pont St Esprit Airport,Mende,Provence-Alpes-Cote-d'Azur,FR,144,44.2694015503,4.6533298492,Europe/Paris,
LFNE,,Salon Eyguieres Airport,Mende,Provence-Alpes-Cote-d'Azur,FR,246,43.6582984924,5.0136098862,Europe/Paris,
LFNF,,Vinon Sur Verdon Airport,Mende,Provence-Alpes-Cote-d'Azur,FR,902,43.7378005981,5.7841701508,Europe/Paris,
LFNG,,Montpellier Candillargues Airport,Mende,Occitanie,FR,5,43.6102981567,4.0702800751,Europe/Paris,
LFNH,,Carpentras Airport,Carpentras,Provence-Alpes-Cote-d'Azur,FR,394,44.029800415,5.0780601501,Europe/Paris,
LFNJ,,Aspres-sur-Buech Airport,Mende,Provence-Alpes-Cote-d'Azur,FR,2726,44.518901825,5.7375001907,Europe/Paris,
LFNL,,St Martin De Londres Airport,Mende,Occitanie,FR,597,43.8008003235,3.7825000286,Europe/Paris,
